sample_index,timestamp_ms,ppg,ecg,pcg
19290,-22474,21413,27499,2106
19291,-22474,21417,27510,1750
19292,-22474,21424,27522,1771
19293,-22474,21425,27529,1760
19294,-22474,21424,27539,1745
19295,-22474,21426,27544,1742
19296,-22474,21427,27556,1761
19297,-22474,21429,27567,1762
19298,-22474,21434,27574,1776
19299,-22474,21437,27583,1793
19300,-22474,21441,27593,1778
19301,-29082,21446,27602,1776
19302,-29082,21448,27612,1787
19303,-29082,21450,27619,1799
19304,-29082,21454,27634,1791
19305,-29082,21458,27642,1808
19306,-29082,21458,27638,1838
19307,-29082,21456,27623,1834
19308,28540,21450,27582,1856
19309,28540,21431,27529,1887
19310,28540,21416,27465,1922
19311,28540,21403,27423,1945
19312,28540,21396,27387,1975
19313,28540,21392,27362,1957
19314,28540,21390,27344,1904
19315,28540,21384,27335,1842
19316,28540,21385,27325,1776
19317,28540,21381,27320,1719
19318,28540,21384,27320,1696
19319,28540,21379,27317,1653
19320,-15514,21379,27313,1661
19321,-15514,21381,27312,1649
19322,-15514,21381,27312,1645
19323,-15514,21378,27311,1647
19324,-15514,21378,27306,1664
19325,-15514,21378,27306,1668
19326,-15514,21377,27307,1659
19327,-7831,21376,27304,1683
19328,-7831,21375,27307,1710
19329,-7831,21427,27556,1722
19330,-7831,21375,27306,1717
19331,-7831,21378,27307,1762
19332,-7831,21380,27319,1815
19333,-7831,21381,27328,1849
19334,-7831,21386,27340,1885
19335,-7831,21390,27354,1918
19336,-7831,21397,27370,1968
19337,-7831,21399,27385,1997
19338,-7831,21402,27398,2001
19339,-7831,21408,27404,2010
19340,-1945,21406,27412,2019
19341,-1945,21411,27412,2002
19342,-1945,21407,27416,2019
19343,-1945,21405,27412,2054
19344,-1945,21404,27412,2054
19345,-1945,21404,27412,2070
19346,-21054,21403,27411,2077
19347,-21054,21403,27414,2064
19348,-21054,21406,27418,2073
19349,-21054,21406,27424,2140
19350,-21054,21408,27425,2145
19351,-21054,21409,27431,2128
19352,-21054,21410,27433,2116
19353,-21054,21410,27441,2086
19354,-21054,21412,27448,2077
19355,-21054,21413,27454,2058
19356,-21054,21416,27467,2046
19357,-21054,21418,27478,2061
19358,-21054,21419,27487,2047
19359,-23321,21424,27499,2020
19360,-23321,21425,27509,2064
19361,-23321,21434,27524,2032
19362,-23321,21439,27534,2053
19363,-23321,21438,27547,2110
19364,-23321,21443,27557,2790
19365,-22905,21445,27571,4095
19366,-22905,21442,27577,2927
19367,-22905,21447,27587,2145
19368,-22905,21450,27595,1897
19369,-22905,21448,27602,1895
19370,-22905,21454,27611,1878
19371,-22905,21451,27618,1865
19372,-22905,21452,27617,1911
19373,-22905,21455,27627,1899
19374,-22905,21456,27633,1891
19375,-22905,21459,27641,1901
19376,-22905,21462,27650,1885
19377,-22905,21462,27658,1873
19378,-8876,21466,27663,1891
19379,-8876,21468,27668,1903
19380,-8876,21470,27676,1888
19381,-8876,21470,27682,1897
19382,-8876,21475,27688,1919
19383,-8876,21473,27689,1942
19384,15363,21471,27674,2001
19385,15363,21461,27642,2022
19386,15363,21450,27582,2065
19387,15363,21430,27515,2103
19388,15363,21413,27456,2122
19389,15363,21401,27414,2122
19390,15363,21396,27383,2080
19391,15363,21385,27357,2005
19392,15363,21381,27342,1973
19393,15363,21379,27332,1907
19394,15363,21373,27327,1851
19395,15363,21373,27319,1835
19396,15363,21375,27312,1815
19397,13837,21370,27310,1798
19398,13837,21371,27313,1790
19399,13837,21369,27312,1771
19400,13837,21370,27307,1759
19401,13837,21367,27307,1776
19402,13837,21364,27306,1744
19403,13837,21368,27309,1757
19404,7203,21367,27299,1765
19405,7203,21368,27304,1734
19406,7203,21368,27307,1695
19407,7203,21366,27314,1730
19408,7203,21369,27316,1683
19409,7203,21372,27320,1717
19410,7203,21378,27330,1706
19411,7203,21381,27346,1683
19412,7203,21382,27356,1677
19413,7203,21381,27366,1680
19414,7203,21386,27374,1663
19415,7203,21393,27379,1679
19416,627,21391,27388,1681
19417,627,21399,27393,1682
19418,627,21392,27394,1702
19419,627,21395,27394,1741
19420,627,21396,27397,1769
19421,627,21393,27396,1762
19422,627,21395,27392,1733
19423,-3598,21398,27394,1702
19424,-3598,21394,27395,1712
19425,-3598,21397,27394,1709
19426,-3598,21393,27398,1703
19427,-3598,21393,27401,1685
19428,-3598,21394,27410,1711
19429,-3598,21399,27412,1716
19430,-3598,21399,27418,1712
19431,-3598,21399,27424,1695
19432,-3598,21403,27429,1666
19433,-3598,21405,27442,1770
19434,-3598,21409,27446,1840
19435,-3598,21409,27454,2649
19436,-2293,21410,27461,3150
19437,-2293,21411,27472,2387
19438,-2293,21414,27480,1838
19439,-2293,21417,27484,1600
19440,-2293,21418,27493,1647
19441,-2293,21420,27502,1637
19442,-5393,21420,27509,1633
19443,-5393,21424,27520,1645
19444,-5393,21428,27528,1633
19445,-5393,21429,27535,1663
19446,-5393,21429,27545,1658
19447,-5393,21428,27552,1670
19448,-5393,21434,27557,1686
19449,-5393,21435,27567,1710
19450,-5393,21439,27576,1699
19451,-5393,21439,27583,1725
19452,-5393,21443,27588,1763
19453,-5393,21441,27594,1771
19454,-5393,21443,27590,1802
19455,-1341,21436,27575,1834
19456,-1341,21429,27541,1869
19457,-1341,21414,27495,1905
19458,-1341,21400,27443,1942
19459,-1341,21391,27397,1973
19460,-1341,21383,27369,1983
19461,-2227,21380,27345,1980
19462,-2227,21372,27331,1925
19463,-2227,21372,27316,1867
19464,-2227,21367,27307,1797
19465,-2227,21366,27306,1769
19466,-2227,21368,27304,1760
19467,-2227,21366,27304,1756
19468,-2227,21366,27303,1748
19469,-2227,21366,27303,1779
19470,-2227,21369,27309,1786
19471,-2227,21370,27309,1795
19472,-2227,21371,27312,1794
19473,-2227,21370,27315,1792
19474,16411,21372,27317,1795
19475,16411,21376,27315,1820
19476,16411,21375,27319,1823
19477,16411,21428,27528,1851
19478,16411,21376,27323,1856
19479,16411,21379,27330,1874
19480,-4083,21381,27339,1867
19481,-4083,21384,27353,1877
19482,-4083,21388,27365,1900
19483,-4083,21391,27379,1901
19484,-4083,21393,27390,1889
19485,-4083,21394,27397,1910
19486,-4083,21397,27405,1872
19487,-4083,21399,27408,1857
19488,-4083,21399,27409,1860
19489,-4083,21401,27409,1872
19490,-4083,21398,27407,1914
19491,-4083,21395,27407,1943
19492,-4083,21396,27403,1927
19493,-8856,21398,27406,1902
19494,-8856,21397,27407,1881
19495,-8856,21400,27411,1890
19496,-8856,21402,27415,1870
19497,-8856,21407,27420,1847
19498,-8856,21406,27427,1859
19499,-8856,21407,27435,1851
19500,9958,21415,27446,1825
19501,9958,21414,27452,1842
19502,9958,21417,27463,1827
19503,9958,21419,27474,1815
19504,9958,21418,27481,1920
19505,9958,21423,27490,2218
19506,9958,21423,27493,3757
19507,9958,21428,27505,3142
19508,9958,21428,27515,2183
19509,9958,21435,27523,1808
19510,9958,21436,27535,1754
19511,9958,21437,27544,1815
19512,22347,21443,27554,1775
19513,22347,21445,27561,1801
19514,22347,21447,27574,1839
19515,22347,21449,27582,1847
19516,22347,21449,27595,1856
19517,22347,21454,27606,1869
19518,22347,21453,27616,1877
19519,1209,21458,27620,1906
19520,1209,21461,27628,1921
19521,1209,21459,27642,1917
19522,1209,21469,27651,1922
19523,1209,21464,27658,1936
19524,1209,21471,27663,1936
19525,1209,21469,27653,1973
19526,1209,21465,27630,1984
19527,1209,21451,27582,2033
19528,1209,21434,27519,2043
19529,1209,21416,27459,2080
19530,1209,21403,27421,1717
19531,1209,21399,27389,2069
19532,17803,21392,27365,2093
19533,17803,21387,27351,1991
19534,17803,21387,27332,1947
19535,17803,21384,27327,1925
19536,17803,21385,27328,1888
19537,17803,21384,27324,1872
19538,17245,21381,27325,1863
19539,17245,21380,27329,1872
19540,17245,21384,27327,1861
19541,17245,21386,27334,1851
19542,17245,21388,27333,1843
19543,17245,21384,27331,1847
19544,17245,21386,27329,1840
19545,17245,21383,27329,1811
19546,17245,21387,27331,1815
19547,17245,21383,27333,1823
19548,17245,21389,27333,1819
19549,17245,21392,27343,1818
19550,17245,21391,27351,1798
19551,-12725,21393,27359,1792
19552,-12725,21394,27370,1791
19553,-12725,21398,27382,1776
19554,-12725,21399,27393,1769
19555,-12725,21407,27411,1771
19556,-12725,21407,27423,1762
19557,-23187,21411,27432,1759
19558,-23187,21412,27438,1779
19559,-23187,21413,27443,1785
19560,-23187,21415,27444,1792
19561,-23187,21412,27445,1781
19562,-23187,21413,27444,1779
19563,-23187,21412,27447,1785
19564,-23187,21414,27449,1843
19565,-23187,21417,27451,1891
19566,-23187,21414,27454,1893
19567,-23187,21417,27458,1889
19568,-23187,21414,27462,1872
19569,-23187,21417,27467,1885
19570,-7491,21420,27472,1860
19571,-7491,21420,27478,1851
19572,-7491,21424,27493,1851
19573,-7491,21427,27500,1824
19574,-7491,21426,27509,1773
19575,-7491,21432,27523,1743
19576,22738,21432,27531,1719
19577,22738,21435,27541,1669
19578,22738,21435,27550,1721
19579,22738,21439,27559,1986
19580,22738,21442,27570,3438
19581,22738,21444,27583,2897
19582,22738,21448,27589,1862
19583,22738,21452,27602,1443
19584,22738,21454,27610,1421
19585,22738,21458,27621,1419
19586,22738,21461,27630,1430
19587,22738,21464,27642,1447
19588,22738,21471,27653,1461
19589,-14419,21470,27659,1461
19590,-14419,21474,27667,1478
19591,-14419,21477,27681,1488
19592,-14419,21478,27688,1503
19593,-14419,21481,27695,1516
19594,-14419,21484,27705,1515
19595,-14419,21481,27715,1535
19596,-2462,21487,27722,1535
19597,-2462,21489,27725,1584
19598,-2462,21491,27726,1613
19599,-2462,21485,27711,1623
19600,-2462,21476,27672,1670
19601,-2462,21460,27612,1740
19602,-2462,21442,27547,1758
19603,-2462,21422,27485,1776
19604,-2462,21414,27448,1789
19605,-2462,21405,27416,1795
19606,-2462,21402,27397,1762
19607,-2462,21396,27378,1713
19608,-11504,21395,27371,1673
19609,-11504,21395,27368,1616
19610,-11504,21392,27365,1604
19611,-11504,21391,27360,1578
19612,-11504,21390,27363,1563
19613,-11504,21386,27357,1585
19614,-11504,21386,27360,1607
19615,-22371,21387,27363,1593
19616,-22371,21391,27363,1617
19617,-22371,21391,27363,1616
19618,-22371,21387,27363,1648
19619,-22371,21395,27359,1642
19620,-22371,21388,27363,1664
19621,-22371,21389,27365,1648
19622,-22371,21390,27367,1649
19623,-22371,21390,27371,1659
19624,-22371,21394,27377,1703
19625,-22371,21478,27688,1695
19626,-22371,21400,27398,1731
19627,-22371,21403,27411,1771
19628,-28335,21405,27428,1792
19629,-28335,21408,27442,1818
19630,-28335,21411,27454,1828
19631,-28335,21410,27463,1837
19632,-28335,21415,27470,1850
19633,-28335,21413,27476,1849
19634,-13620,21415,27478,1891
19635,-13620,21417,27479,1891
19636,-13620,21416,27482,1891
19637,-13620,21415,27484,1936
19638,-13620,21418,27483,1994
19639,-13620,21420,27485,1984
19640,-13620,21413,27486,1962
19641,-13620,21418,27489,1947
19642,-13620,21417,27491,1936
19643,-13620,21418,27498,1934
19644,-13620,21422,27502,1926
19645,-13620,21424,27507,1923
19646,-13620,21428,27516,1921
19647,1843,21428,27523,1918
19648,1843,21432,27536,1887
19649,1843,21432,27549,1895
19650,1843,21437,27558,1865
19651,1843,21441,27577,1989
19652,1843,21444,27582,2112
19653,9133,21448,27594,3536
19654,9133,21452,27608,3199
19655,9133,21455,27613,2347
19656,9133,21458,27622,1955
19657,9133,21456,27634,1839
19658,9133,21463,27637,1834
19659,9133,21458,27645,1844
19660,9133,21462,27650,1831
19661,9133,21465,27659,1881
19662,9133,21471,27667,1815
19663,9133,21474,27678,1855
19664,9133,21478,27688,1856
19665,9133,21479,27696,1854
19666,13157,21483,27707,1840
19667,13157,21486,27714,1865
19668,13157,21484,27721,1876
19669,13157,21485,27727,1889
19670,13157,21488,27734,1906
19671,13157,21489,27734,1901
19672,10672,21487,27730,1914
19673,10672,21479,27707,1936
19674,10672,21468,27659,1982
19675,10672,21447,27597,2003
19676,10672,21426,27530,2006
19677,10672,21414,27475,2030
19678,10672,21401,27439,2032
19679,10672,21393,27414,1987
19680,10672,21389,27386,1897
19681,10672,21379,27374,1814
19682,10672,21376,27363,1751
19683,10672,21378,27352,1725
19684,10672,21369,27352,1712
19685,5075,21371,27349,1680
19686,5075,21368,27346,1625
19687,5075,21368,27349,1670
19688,5075,21366,27354,1578
19689,5075,21365,27354,1615
19690,5075,21368,27355,1473
19691,5075,21367,27357,1578
19692,-1128,21368,27356,1535
19693,-1128,21367,27359,1594
19694,-1128,21371,27366,1523
19695,-1128,21376,27372,1597
19696,-1128,21377,27377,1622
19697,-1128,21379,27388,1614
19698,-1128,21382,27400,1593
19699,-1128,21385,27409,1578
19700,-1128,21384,27419,1578
19701,-1128,21387,27428,1569
19702,-1128,21391,27438,1570
19703,-1128,21388,27444,1559
19704,-2712,21388,27449,1584
19705,-2712,21387,27451,1634
19706,-2712,21386,27457,1680
19707,-2712,21389,27458,1684
19708,-2712,21390,27456,1653
19709,-2712,21386,27456,1634
19710,-2712,21387,27454,1599
19711,6301,21388,27454,1584
19712,6301,21390,27460,1475
19713,6301,21392,27459,1571
19714,6301,21392,27465,1511
19715,6301,21393,27470,1568
19716,6301,21400,27481,1570
19717,6301,21401,27488,1602
19718,6301,21408,27500,1535
19719,6301,21409,27511,1707
19720,6301,21413,27518,1721
19721,6301,21413,27524,2704
19722,6301,21413,27533,2987
19723,6301,21416,27540,2214
19724,9037,21416,27544,1729
19725,9037,21419,27554,1504
19726,9037,21422,27563,1490
19727,9037,21426,27575,1520
19728,9037,21427,27585,1463
19729,9037,21431,27595,1453
19730,11148,21434,27605,1441
19731,11148,21436,27618,1428
19732,11148,21442,27624,1417
19733,11148,21443,27637,1416
19734,11148,21446,27645,1402
19735,11148,21446,27659,1396
19736,11148,21452,27669,1433
19737,11148,21454,27673,1450
19738,11148,21456,27682,1461
19739,11148,21453,27688,1489
19740,11148,21456,27683,1523
19741,11148,21451,27670,1531
19742,11148,21441,27632,1581
19743,5748,21422,27570,1619
19744,5748,21406,27509,1648
19745,5748,21396,27462,1712
19746,5748,21385,27427,1667
19747,5748,21378,27401,1690
19748,5748,21374,27382,1605
19749,7942,21370,27373,1590
19750,7942,21369,27364,1499
19751,7942,21366,27359,1493
19752,7942,21372,27360,1454
19753,7942,21371,27361,1467
19754,7942,21370,27364,1442
19755,7942,21372,27371,1459
19756,7942,21377,27373,1462
19757,7942,21379,27380,1482
19758,7942,21381,27383,1487
19759,7942,21378,27388,1533
19760,7942,21381,27390,1520
19761,7942,21380,27392,1535
19762,-32576,21383,27395,1535
19763,-32576,21385,27403,1562
19764,-32576,21386,27404,1570
19765,-32576,21386,27404,1591
19766,-32576,21389,27415,1608
19767,-32576,21392,27431,1633
19768,8163,21398,27446,1649
19769,8163,21401,27456,1643
19770,8163,21406,27474,1648
19771,8163,21410,27487,1685
19772,8163,21453,27688,1677
19773,8163,21414,27508,1744
19774,8163,21415,27513,1735
19775,8163,21416,27516,1765
19776,8163,21417,27518,1742
19777,8163,21414,27520,1719
19778,8163,21416,27518,1685
19779,8163,21413,27523,1676
19780,8163,21412,27521,1642
19781,32209,21412,27523,1662
19782,32209,21412,27526,1648
19783,32209,21417,27526,1622
19784,32209,21414,27532,1621
19785,32209,21415,27538,1614
19786,32209,21413,27539,1570
19787,32209,21418,27551,1642
19788,-22201,21416,27560,1712
19789,-22201,21421,27574,2595
19790,-22201,21427,27584,3285
19791,-22201,21429,27594,2355
19792,-22201,21433,27606,1770
19793,-22201,21436,27624,1567
19794,-22201,21443,27633,1594
19795,-22201,21440,27644,1594
19796,-22201,21441,27651,1577
19797,-22201,21447,27666,1586
19798,-22201,21447,27673,1605
19799,-22201,21448,27683,1612
19800,-7411,21449,27688,1627
19801,-7411,21453,27694,1648
19802,-7411,21457,27703,1687
19803,-7411,21460,27716,1706
19804,-7411,21463,27726,1739
19805,-7411,21468,27741,1753
19806,-7411,21474,27750,1785
19807,-9788,21472,27760,1813
19808,-9788,21472,27764,1843
19809,-9788,21475,27754,1867
19810,-9788,21468,27719,1906
19811,-9788,21448,27664,1941
19812,-9788,21430,27589,1968
19813,-9788,21413,27517,2015
19814,-9788,21397,27471,2055
19815,-9788,21388,27440,2035
19816,-9788,21381,27418,2019
19817,-9788,21374,27399,1968
19818,-9788,21372,27389,1906
19819,-9788,21370,27381,1872
19820,3370,21370,27383,1868
19821,3370,21368,27385,1866
19822,3370,21372,27385,1836
19823,3370,21375,27392,1821
19824,3370,21378,27400,1797
19825,3370,21373,27399,1767
19826,4470,21381,27400,1773
19827,4470,21381,27404,1776
19828,4470,21381,27408,1750
19829,4470,21385,27408,1779
19830,4470,21384,27408,1707
19831,4470,21382,27412,1808
19832,4470,21383,27418,1762
19833,4470,21386,27426,1840
19834,4470,21389,27433,1829
19835,4470,21392,27449,1847
19836,4470,21398,27463,1852
19837,4470,21401,27479,1858
19838,4470,21403,27493,1835
19839,-12208,21411,27506,1873
19840,-12208,21413,27518,1893
19841,-12208,21417,27532,1892
19842,-12208,21419,27542,1868
19843,-12208,21419,27548,1863
19844,-12208,21423,27548,1891
19845,-12899,21423,27550,1981
19846,-12899,21421,27550,1973
19847,-12899,21421,27550,1939
19848,-12899,21423,27551,1939
19849,-12899,21420,27555,1914
19850,-12899,21422,27562,1914
19851,-12899,21422,27569,1909
19852,-12899,21426,27574,1911
19853,-12899,21428,27583,1915
19854,-12899,21429,27593,1907
19855,-12899,21434,27600,1915
19856,-12899,21438,27608,1914
19857,-12899,21441,27616,1889
19858,28571,21441,27627,1888
19859,28571,21445,27631,1955
19860,28571,21448,27639,2424
19861,28571,21447,27649,4023
19862,28571,21452,27660,2985
19863,28571,21450,27666,2070
19864,20819,21457,27680,1779
19865,20819,21458,27686,1808
19866,20819,21462,27696,1833
19867,20819,21463,27703,1834
19868,20819,21465,27717,1802
19869,20819,21466,27725,1791
19870,20819,21469,27734,1793
19871,20819,21469,27740,1813
19872,20819,21473,27740,1822
19873,20819,21474,27757,1807
19874,20819,21475,27764,1797
19875,20819,21480,27770,1774
19876,20819,21485,27783,1776
19877,2936,21487,27787,1800
19878,2936,21487,27795,1826
19879,2936,21488,27794,1811
19880,2936,21483,27775,1844
19881,2936,21477,27736,1909
19882,2936,21455,27672,1948
19883,2936,21436,27602,1991
19884,-3029,21418,27531,1979
19885,-3029,21405,27487,1998
19886,-3029,21397,27458,1985
19887,-3029,21394,27441,1963
19888,-3029,21386,27430,1922
19889,-3029,21382,27417,1890
19890,-3029,21381,27412,1856
19891,-3029,21385,27413,1826
19892,-3029,21381,27415,1827
19893,-3029,21386,27413,1805
19894,-3029,21383,27414,1840
19895,-3029,21385,27418,1840
19896,6494,21390,27417,1840
19897,6494,21385,27421,1841
19898,6494,21387,27422,1834
19899,6494,21383,27417,1899
19900,6494,21384,27423,1889
19901,6494,21384,27421,1939
19902,6494,21387,27425,1949
19903,-23719,21390,27431,1947
19904,-23719,21391,27440,1936
19905,-23719,21396,27452,1954
19906,-23719,21399,27468,1966
19907,-23719,21403,27483,1993
19908,-23719,21403,27500,1989
19909,-23719,21408,27514,1968
19910,-23719,21410,27526,1947
19911,-23719,21414,27539,1970
19912,-23719,21414,27539,1947
19913,-23719,21418,27544,1943
19914,-23719,21421,27550,1936
19915,-23719,21421,27558,1922
19916,30325,21422,27558,1913
19917,30325,21421,27560,1969
19918,30325,21421,27561,1997
19919,30325,21422,27567,2011
19920,30325,21394,27441,2005
19921,30325,21422,27569,2007
19922,-18790,21426,27574,2011
19923,-18790,21421,27582,2019
19924,-18790,21425,27587,2044
19925,-18790,21429,27593,2033
19926,-18790,21429,27603,2045
19927,-18790,21429,27606,2031
19928,-18790,21433,27613,2015
19929,-18790,21437,27622,2009
19930,-18790,21435,27632,2060
19931,-18790,21436,27641,2153
19932,-18790,21441,27651,2589
19933,-18790,21445,27659,3914
19934,-18790,21445,27673,3021
19935,352,21448,27686,2271
19936,352,21453,27694,1961
19937,352,21456,27700,1949
19938,352,21456,27712,1935
19939,352,21459,27722,1907
19940,352,21461,27732,1913
19941,14713,21467,27741,1921
19942,14713,21469,27753,1913
19943,14713,21470,27763,1904
19944,14713,21476,27771,1910
19945,14713,21477,27773,1919
19946,14713,21476,27781,1936
19947,14713,21477,27787,1952
19948,14713,21481,27790,1983
19949,14713,21481,27799,2019
19950,14713,21486,27805,2018
19951,14713,21481,27808,2037
19952,14713,21483,27803,2064
19953,14713,21478,27783,2098
19954,9141,21469,27737,2122
19955,9141,21451,27668,2112
19956,9141,21428,27595,2161
19957,9141,21411,27529,2167
19958,9141,21398,27489,2102
19959,9141,21393,27463,2056
19960,10128,21388,27446,1987
19961,10128,21385,27442,1920
19962,10128,21384,27436,1874
19963,10128,21382,27432,1849
19964,10128,21380,27436,1829
19965,10128,21384,27438,1808
19966,10128,21387,27442,1819
19967,10128,21391,27443,1834
19968,10128,21389,27451,1849
19969,10128,21393,27453,1837
19970,10128,21394,27455,1863
19971,10128,21394,27458,1869
19972,10128,21395,27458,1871
19973,-1062,21398,27463,1878
19974,-1062,21402,27465,1894
19975,-1062,21402,27473,1952
19976,-1062,21407,27484,1963
19977,-1062,21412,27495,1963
19978,-1062,21416,27510,1977
19979,-1062,21418,27526,1967
19980,-4899,21421,27542,1990
19981,-4899,21427,27553,1991
19982,-4899,21425,27563,1985
19983,-4899,21425,27567,2032
19984,-4899,21426,27568,2026
19985,-4899,21426,27572,2053
19986,-4899,21427,27570,2095
19987,-4899,21427,27565,2096
19988,-4899,21423,27564,2073
19989,-4899,21423,27564,2022
19990,-4899,21423,27567,1995
19991,-4899,21419,27567,1982
19992,-8422,21422,27572,1975
19993,-8422,21421,27572,1958
19994,-8422,21421,27574,1946
19995,-8422,21423,27576,1945
19996,-8422,21426,27584,1958
19997,-8422,21424,27587,1937
19998,-8422,21424,27596,1901
19999,-3353,21429,27607,2007
20000,-3353,21431,27615,2116
20001,-3353,21436,27626,3206
20002,-3353,21436,27638,3205
20003,-3353,21441,27648,2406
20004,-3353,21440,27653,1941
20005,-3353,21442,27661,1750
20006,-3353,21444,27667,1794
20007,-3353,21446,27680,1777
20008,-3353,21450,27689,1786
20009,-3353,21456,27693,1789
20010,-3353,21454,27704,1769
20011,-3353,21459,27710,1786
20012,6499,21461,27722,1764
20013,6499,21465,27729,1793
20014,6499,21472,27742,1734
20015,6499,21474,27753,1787
20016,6499,21477,27765,1759
20017,6499,21478,27769,1792
20018,5940,21481,27780,1808
20019,5940,21483,27787,1853
20020,5940,21481,27780,1885
20021,5940,21477,27756,1917
20022,5940,21464,27708,1933
20023,5940,21448,27643,1968
20024,5940,21429,27576,1978
20025,5940,21412,27517,2011
20026,5940,21395,27476,2000
20027,5940,21392,27456,1986
20028,5940,21387,27433,1872
20029,5940,21384,27423,1867
20030,5940,21380,27419,1646
20031,5071,21382,27416,1804
20032,5071,21381,27413,1783
20033,5071,21384,27415,1790
20034,5071,21379,27419,1772
20035,5071,21380,27422,1783
20036,5071,21384,27429,1766
20037,27812,21383,27433,1807
20038,27812,21384,27432,1808
20039,27812,21386,27440,1794
20040,27812,21390,27441,1822
20041,27812,21392,27445,1824
20042,27812,21392,27453,1839
20043,27812,21397,27459,1827
20044,27812,21401,27473,1811
20045,27812,21408,27486,1824
20046,27812,21411,27503,1829
20047,27812,21415,27518,1792
20048,27812,21424,27535,1775
20049,27812,21427,27551,1796
20050,7206,21428,27557,1798
20051,7206,21430,27567,1821
20052,7206,21430,27571,1789
20053,7206,21430,27571,1867
20054,7206,21429,27572,1863
20055,7206,21426,27573,1856
20056,-15813,21425,27567,1845
20057,-15813,21426,27568,1840
20058,-15813,21427,27564,1827
20059,-15813,21425,27565,1799
20060,-15813,21425,27565,1785
20061,-15813,21424,27565,1776
20062,-15813,21425,27571,1770
20063,-15813,21428,27573,1752
20064,-15813,21427,27581,1726
20065,-15813,21428,27588,1709
20066,-15813,21438,27602,1696
20067,-15813,21440,27616,1818
20068,-15813,21380,27422,1937
20069,-8985,21445,27636,3156
20070,-8985,21451,27647,3088
20071,-8985,21452,27655,2192
20072,-8985,21455,27669,1744
20073,-8985,21458,27680,1660
20074,-8985,21459,27691,1685
20075,-8985,21464,27702,1687
20076,-14472,21472,27716,1674
20077,-14472,21469,27730,1680
20078,-14472,21474,27741,1687
20079,-14472,21477,27748,1706
20080,-14472,21482,27760,1712
20081,-14472,21489,27771,1724
20082,-14472,21486,27777,1712
20083,-14472,21484,27782,1733
20084,-14472,21490,27792,1749
20085,-14472,21492,27795,1776
20086,-14472,21494,27806,1796
20087,-14472,21494,27809,1838
20088,-15379,21491,27803,1871
20089,-15379,21488,27784,1910
20090,-15379,21476,27741,1946
20091,-15379,21461,27681,1957
20092,-15379,21438,27611,1984
20093,-15379,21421,27545,1968
20094,-15379,21404,27500,1941
20095,-19053,21400,27462,1881
20096,-19053,21393,27446,1805
20097,-19053,21386,27432,1744
20098,-19053,21385,27424,1681
20099,-19053,21382,27419,1632
20100,-19053,21381,27421,1607
20101,-19053,21386,27420,1591
20102,-19053,21387,27422,1583
20103,-19053,21390,27425,1535
20104,-19053,21391,27431,1506
20105,-19053,21393,27440,1499
20106,-19053,21395,27445,1493
20107,-19053,21398,27443,1505
20108,18196,21404,27451,1497
20109,18196,21398,27451,1518
20110,18196,21404,27456,1516
20111,18196,21403,27462,1515
20112,18196,21402,27473,1487
20113,18196,21406,27482,1507
20114,8971,21415,27493,1520
20115,8971,21416,27509,1535
20116,8971,21424,27526,1531
20117,8971,21427,27542,1533
20118,8971,21430,27560,1473
20119,8971,21439,27574,1535
20120,8971,21437,27586,1535
20121,8971,21444,27593,1570
20122,8971,21444,27599,1553
20123,8971,21449,27599,1599
20124,8971,21447,27601,1575
20125,8971,21451,27605,1642
20126,8971,21449,27605,1667
20127,6503,21452,27604,1717
20128,6503,21449,27608,1683
20129,6503,21449,27609,1689
20130,6503,21451,27614,1690
20131,6503,21452,27615,1699
20132,6503,21454,27621,1646
20133,15581,21453,27628,1684
20134,15581,21455,27637,1685
20135,15581,21454,27639,1687
20136,15581,21454,27651,1664
20137,15581,21458,27661,1667
20138,15581,21465,27674,1661
20139,15581,21465,27684,1652
20140,15581,21471,27699,1712
20141,15581,21472,27706,2127
20142,15581,21473,27719,3529
20143,15581,21477,27731,2730
20144,15581,21480,27737,1782
20145,15581,21483,27753,1465
20146,-5165,21486,27763,1477
20147,-5165,21486,27766,1470
20148,-5165,21486,27776,1488
20149,-5165,21491,27786,1522
20150,-5165,21494,27795,1568
20151,-5165,21495,27800,1600
20152,-1576,21501,27808,1616
20153,-1576,21501,27818,1650
20154,-1576,21506,27821,1681
20155,-1576,21509,27833,1686
20156,-1576,21514,27844,1703
20157,-1576,21514,27852,1745
20158,-1576,21519,27863,1761
20159,-1576,21526,27870,1796
20160,-1576,21524,27871,1840
20161,-1576,21523,27853,1859
20162,-1576,21514,27813,1895
20163,-1576,21492,27749,1922
20164,-1576,21470,27669,1984
20165,-13583,21448,27598,2000
20166,-13583,21436,27542,2017
20167,-13583,21427,27506,2000
20168,-13583,21419,27483,1953
20169,-13583,21413,27472,1920
20170,-13583,21413,27462,1903
20171,-13583,21415,27459,1875
20172,-12041,21414,27457,1855
20173,-12041,21416,27459,1844
20174,-12041,21418,27460,1855
20175,-12041,21415,27466,1813
20176,-12041,21418,27466,1808
20177,-12041,21420,27466,1812
20178,-12041,21418,27472,1808
20179,-12041,21420,27472,1808
20180,-12041,21422,27472,1794
20181,-12041,21423,27474,1799
20182,-12041,21425,27476,1814
20183,-12041,21427,27484,1834
20184,4680,21433,27494,1855
20185,4680,21431,27504,1840
20186,4680,21437,27518,1823
20187,4680,21444,27540,1853
20188,4680,21447,27557,1828
20189,4680,21454,27577,1909
